incident_name,incident_is_final,incident_date_last_update,Month,Year,incident_counties,incident_county,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,State
Wendy Fire,TRUE,2019-10-14T15:37:48Z,10,2019,Ventura,Ventura,91,100,,Angeles National Forest,-118.950833,34.156389,Wildfire,fd21c9dc-a89f-4a29-990b-33b95ae2adc9,https://www.fire.ca.gov/incidents/2019/10/10/wendy-fire/,,,10/10/19,N,FALSE,FALSE,CA
Saddle Ridge Fire,TRUE,2019-11-05T12:06:11Z,10,2019,Los Angeles,Los Angeles,8799,100,,"Los Angeles City Fire Department,  Cal Fire, LA Emergency Management Department (EMD), LA Department of Recreation and Parks (RAP), LA Department of Water and Power (DWP), SoCal Gas, California Highway Patrol (CHP), LA County Public Health Department, LA City Department of Animal Regulation, American Red Cross, LA Public Works, Southern California Edison, LA County Public Works Flood Control, Los Angeles Department of Transportation and MySafe:LA, Los Angeles County Fire Department , Angeles National Forest",-118.48161,34.32988,Wildfire,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,https://www.fire.ca.gov/incidents/2019/10/10/saddle-ridge-fire/,2019-10-31T09:10:00Z,31/10/19,10/10/19,N,FALSE,FALSE,CA
Bitter Fire,TRUE,2019-10-11T16:24:37Z,10,2019,San Luis Obispo,San Luis Obispo,30,100,,,-120.312856,35.709176,Wildfire,fd1bc30a-4377-45f6-ba2b-b4e1c7e65ee7,https://www.fire.ca.gov/incidents/2019/10/11/bitter-fire/,2019-10-11T16:21:00Z,11/10/19,11/10/19,N,TRUE,FALSE,CA
Caples Fire,TRUE,2019-11-01T14:16:21Z,10,2019,El Dorado,El Dorado,3435,100,,USFS El Dorado National Forest,-120.145,38.724,Wildfire,451c3012-2831-44c1-8fc7-146fd02d2ce0,https://www.fire.ca.gov/incidents/2019/10/11/caples-fire/,,,11/10/19,N,FALSE,FALSE,CA
Olivas Fire,TRUE,2019-10-14T11:02:03Z,10,2019,Ventura,Ventura,200,100,,,-119.20187,34.23955,Wildfire,02e6023e-d306-4a67-a09c-b9224b98661e,https://www.fire.ca.gov/incidents/2019/10/11/olivas-fire/,2019-10-12T18:00:00Z,12/10/19,11/10/19,N,FALSE,FALSE,CA
Horse Fire,TRUE,2019-10-16T13:53:19Z,10,2019,Lassen,Lassen,55,100,,,-120.304341,40.387772,Wildfire,72c6a0db-a014-4cd9-9788-926707ef839c,https://www.fire.ca.gov/incidents/2019/10/13/horse-fire/,2019-10-16T13:44:00Z,16/10/19,13/10/19,N,FALSE,FALSE,CA
Johnson Fire ,TRUE,2020-08-13T11:53:25Z,10,2019,Riverside,Riverside,75,100,,Bureau of Indian Affairs,-116.05898,33.45148,Wildfire,8bf75401-999f-42bd-8c0a-8db508591545,https://www.fire.ca.gov/incidents/2019/10/14/johnson-fire/,2019-10-16T11:53:00Z,16/10/19,14/10/19,N,FALSE,FALSE,CA
Nustar Fire,TRUE,2019-10-16T06:58:49Z,10,2019,Contra Costa,Contra Costa,15,100,,,-122.245186,38.045866,Wildfire,0baff961-3ce3-45ec-80f1-a72957f2f3f4,https://www.fire.ca.gov/incidents/2019/10/15/nustar-fire/,,,15/10/19,N,TRUE,FALSE,CA
Fairmont Fire,TRUE,2019-10-16T13:51:19Z,10,2019,San Diego,San Diego,10,100,,San Diego City Fire Department ,-117.097441,32.762706,Wildfire,2a516d14-36ce-43b0-b34c-7483759a9c84,https://www.fire.ca.gov/incidents/2019/10/15/fairmont-fire/,2019-10-16T13:50:00Z,16/10/19,15/10/19,N,FALSE,FALSE,CA
Real Fire,TRUE,2019-10-21T11:36:43Z,10,2019,Santa Barbara,Santa Barbara,420,100,,Santa Barbara County Fire,-120.190833,34.484722,Wildfire,baa2a51c-40bc-420c-9f88-db4783872d65,https://www.fire.ca.gov/incidents/2019/10/17/real-fire/,2019-10-21T06:00:00Z,21/10/19,17/10/19,N,FALSE,FALSE,CA
Grove Fire,TRUE,2020-01-10T16:11:49Z,10,2019,Lake,Lake,25,100,,,-122.604425,38.88913,Wildfire,df7805d1-682e-4a3d-b917-1bbab5e078ef,https://www.fire.ca.gov/incidents/2019/10/17/grove-fire/,,,17/10/19,N,TRUE,FALSE,CA
Mud Fire ,TRUE,2019-10-19T15:22:29Z,10,2019,Fresno,Fresno,137,100,,,-120.460189,36.319291,Wildfire,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3,https://www.fire.ca.gov/incidents/2019/10/18/mud-fire/,2019-10-19T15:00:00Z,19/10/19,18/10/19,N,TRUE,FALSE,CA
Beaumont Fire,TRUE,2019-10-24T07:12:22Z,10,2019,San Bernardino,San Bernardino,11,100,,,-117.21545,34.033117,Wildfire,6ad5dc4a-bd52-4cb4-9664-2ab606289d21,https://www.fire.ca.gov/incidents/2019/10/21/beaumont-fire/,2019-10-22T13:30:00Z,22/10/19,21/10/19,N,TRUE,FALSE,CA
Palisades Fire,TRUE,2019-11-05T14:16:11Z,10,2019,Los Angeles,Los Angeles,42,100,,Los Angeles Fire Department ,-118.554091,34.055768,Wildfire,24eb323e-b97f-4087-886b-7efae8937bae,https://www.fire.ca.gov/incidents/2019/10/21/palisades-fire/,2019-10-31T14:16:00Z,31/10/19,21/10/19,N,FALSE,FALSE,CA
Oak Fire,TRUE,2019-11-21T12:21:28Z,10,2019,San Diego,San Diego,,,,"CAL FIRE San Diego, Camp Pendleton Marine Base",-117.403719,33.351145,Wildfire,7264a106-e0f4-41de-8fd0-3f9110431e28,https://www.fire.ca.gov/incidents/2019/10/22/oak-fire/,,,22/10/19,N,FALSE,FALSE,CA
Kincade Fire,TRUE,2020-03-03T15:35:35Z,10,2019,Sonoma,Sonoma,77758,100,,"Cooperating Agencies: Cooperating Agencies: Geyserville Fire Protection District, Numerous Sonoma County Fire Agencies, CDCR, Cal OES, CHP, CCC, Sonoma County Sheriff’s Department, BIA, BLM, California National Guard.",-122.780053,38.792458,Wildfire,809d101c-8aa3-4a53-bf20-f38ae7ec7941,https://www.fire.ca.gov/incidents/2019/10/23/kincade-fire/,2019-11-06T19:00:00Z,06/11/19,23/10/19,N,TRUE,FALSE,CA
Old Water Fire,TRUE,2019-11-01T14:17:15Z,10,2019,San Bernardino,San Bernardino,145,100,,"San Bernardino National Forest, San Bernardino County Fire",-117.274276,34.183624,Wildfire,956f8cd5-f4fb-43d7-8a34-1bb5db551995,https://www.fire.ca.gov/incidents/2019/10/24/old-water-fire/,,,24/10/19,N,FALSE,FALSE,CA
Muir Fire,TRUE,2019-11-21T12:21:41Z,10,2019,Marin,Marin,67,100,,Marin County Fire,-122.636471,37.896231,Wildfire,16b1921b-f753-4a36-85bc-d903555f0af4,https://www.fire.ca.gov/incidents/2019/10/24/muir-fire/,,,24/10/19,N,TRUE,FALSE,CA
Nelson Fire ,TRUE,2019-10-25T07:49:16Z,10,2019,Butte,Butte,80,100,,CALFIRE/Butte County Fire ,-121.800538,39.551423,Wildfire,6890469e-78d7-4dac-b162-6c23498fabcc,https://www.fire.ca.gov/incidents/2019/10/24/nelson-fire/,2019-10-24T17:15:00Z,24/10/19,24/10/19,N,TRUE,FALSE,CA
Tick Fire,TRUE,2019-10-31T07:39:12Z,10,2019,Los Angeles,Los Angeles,4615,100,,Los Angeles County Fire Department ,-118.368056,34.472778,Wildfire,020310d3-7834-4f57-a125-eff0eb3f54e5,https://www.fire.ca.gov/incidents/2019/10/24/tick-fire/,,,24/10/19,N,FALSE,FALSE,CA
Cabrillo Fire,TRUE,2019-10-27T12:11:20Z,10,2019,San Mateo,San Mateo,62,100,,CAL FIRE San Mateo- Santa Cruz Unit,-122.361112,37.166674,Wildfire,ab8109fd-e8eb-4690-9f5c-3a8c9c47ff48,https://www.fire.ca.gov/incidents/2019/10/24/cabrillo-fire/,2019-10-27T12:11:00Z,27/10/19,24/10/19,N,TRUE,FALSE,CA
Mines Fire,TRUE,2019-10-27T14:00:06Z,10,2019,Alameda,Alameda,35,100,,CAL FIRE Santa Clara Unit,-121.68598,37.62782,Wildfire,87404846-bc30-41b8-82fe-31c9aedb9ef7,https://www.fire.ca.gov/incidents/2019/10/24/mines-fire/,2019-10-27T13:55:00Z,27/10/19,24/10/19,N,TRUE,FALSE,CA
Sawday Fire ,TRUE,2019-10-29T19:04:38Z,10,2019,San Diego,San Diego,97,100,,,-116.742508,33.055124,Wildfire,a6701bb9-7086-4dbc-ac5f-8c98eeb0279a,https://www.fire.ca.gov/incidents/2019/10/25/sawday-fire/,2019-10-28T19:31:00Z,28/10/19,25/10/19,N,TRUE,FALSE,CA
Miller Fire,TRUE,2019-10-27T18:29:19Z,10,2019,San Diego,San Diego,37,100,,,-117.027333,33.259861,Wildfire,7ff229e4-be94-4319-8916-19eb43753843,https://www.fire.ca.gov/incidents/2019/10/25/miller-fire/,2019-10-27T18:05:00Z,27/10/19,25/10/19,N,TRUE,FALSE,CA
Rawson Fire,TRUE,2019-10-28T07:25:39Z,10,2019,Tehama,Tehama,605,100,,,-122.25421,40.00171,Wildfire,828b2492-fc44-4fc0-97fa-f0b439e6fa0d,https://www.fire.ca.gov/incidents/2019/10/27/rawson-fire/,2019-10-28T07:22:00Z,28/10/19,27/10/19,N,TRUE,FALSE,CA
Cypress Complex,TRUE,2019-10-28T16:26:20Z,10,2019,Contra Costa,Contra Costa,200,100,,,-121.64118,37.99136,Wildfire,d299dec7-b09f-47f7-80c9-859ddd1ecef3,https://www.fire.ca.gov/incidents/2019/10/27/cypress-complex/,2019-10-28T16:26:00Z,28/10/19,27/10/19,N,FALSE,FALSE,CA
Sky Fire ,TRUE,2019-10-29T11:40:36Z,10,2019,Contra Costa,Contra Costa,150,100,,"Santa Clara Unit, Contra Costa Fire",-122.2241,38.03545,Wildfire,64104ca2-a187-4b11-bb43-e22253bbcb52,https://www.fire.ca.gov/incidents/2019/10/27/sky-fire/,2019-10-28T16:30:00Z,28/10/19,27/10/19,N,TRUE,FALSE,CA
Glencove Fire ,TRUE,2019-10-28T16:30:13Z,10,2019,Solano,Solano,140,100,,Vallejo City Fire,-122.22463,38.07205,Wildfire,c9f9ded3-170f-4b04-a50e-2c03153c663f,https://www.fire.ca.gov/incidents/2019/10/27/glencove-fire/,2019-10-28T16:28:00Z,28/10/19,27/10/19,N,FALSE,FALSE,CA
Burris Fire,TRUE,2019-11-03T18:54:27Z,10,2019,Mendocino,Mendocino,703,100,,CAL FIRE Mendocino Unit,-123.12887,39.22431,Wildfire,9cc1af36-29f2-4af5-afa7-23b9ce17630e,https://www.fire.ca.gov/incidents/2019/10/27/burris-fire/,2019-11-03T18:52:00Z,03/11/19,27/10/19,N,TRUE,FALSE,CA
Forest Fire,TRUE,2019-10-28T16:28:20Z,10,2019,Contra Costa,Contra Costa,50,100,,,-122.11092,37.97911,Wildfire,b36ed23e-a3de-4aff-bdbc-d6ebf8d8f077,https://www.fire.ca.gov/incidents/2019/10/27/forest-fire/,2019-10-28T16:26:00Z,28/10/19,27/10/19,N,FALSE,FALSE,CA
Getty Fire ,TRUE,2019-11-08T15:26:39Z,10,2019,Los Angeles,Los Angeles,745,100,, Los Angeles Fire Department,-118.478717,34.098191,Wildfire,e693477a-37d2-4aba-9e73-a63421a2b3a6,https://www.fire.ca.gov/incidents/2019/10/28/getty-fire/,2019-11-05T17:30:00Z,05/11/19,28/10/19,N,FALSE,FALSE,CA
Easy Fire,TRUE,2019-11-02T19:00:24Z,10,2019,Ventura,Ventura,1806,100,,"Ventura County Emergency, Ventura County Fire Department",-118.803389,34.282179,Wildfire,00e6d6d5-f168-45fa-817a-f7758a5170b7,https://www.fire.ca.gov/incidents/2019/10/30/easy-fire/,2019-11-02T18:57:00Z,02/11/19,30/10/19,N,TRUE,FALSE,CA
Hill Fire ,TRUE,2019-11-02T18:52:09Z,10,2019,Riverside,Riverside,494,100,,CAL FIRE: Riverside County Fire Department ,-117.4625,34.01778,Wildfire,8f23653c-1a4c-4609-bfb3-72b1665eab69,https://www.fire.ca.gov/incidents/2019/10/30/hill-fire/,2019-11-02T18:44:00Z,02/11/19,30/10/19,N,TRUE,FALSE,CA
46 Fire,TRUE,2019-11-03T16:16:03Z,10,2019,Riverside,Riverside,328,100,, CAL FIRE Riverside County Fire Department,-117.414111,33.985972,Wildfire,e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,https://www.fire.ca.gov/incidents/2019/10/31/46-fire/,2019-11-03T16:15:00Z,03/11/19,31/10/19,N,TRUE,FALSE,CA
Copper Fire,TRUE,2019-11-01T07:25:07Z,10,2019,San Diego,San Diego,50,100,,,-116.834583,32.564583,Wildfire,e471b23c-f00c-44bc-afc1-6ab02b0af4c3,https://www.fire.ca.gov/incidents/2019/10/31/copper-fire/,,,31/10/19,N,TRUE,FALSE,CA
Hillside Fire,TRUE,2019-11-12T09:03:33Z,10,2019,San Bernardino,San Bernardino,200,100,,"San Bernardino County Fire Department , San Bernardino National Forest Service ",-117.285,34.183,Wildfire,dfc32e06-b88e-4d30-ae3d-22bc18792f5e,https://www.fire.ca.gov/incidents/2019/10/31/hillside-fire/,2019-11-05T09:03:00Z,05/11/19,31/10/19,N,FALSE,FALSE,CA
Maria Fire ,TRUE,2020-03-03T15:19:43Z,10,2019,Ventura,Ventura,9999,100,,"Venture County Fire Department, Cooperating Agencies: Ventura County OES, Ventura County Animal Services, CHP, California Department of Corrections and Rehabilitation, Cal Resources Corporation, So Cal Gas, United Water, So Cal Edison, California Conservation Corps ",-118.997115,34.302212,Wildfire,31852a71-e639-496f-9e7d-0968d1c218b3,https://www.fire.ca.gov/incidents/2019/10/31/maria-fire/,2019-11-06T18:00:00Z,06/11/19,31/10/19,N,TRUE,FALSE,CA
Sobrante Fire ,TRUE,2019-11-05T08:56:21Z,11,2019,Riverside,Riverside,19,100,,CAL FIRE Riverside County Fire Department ,-117.461363,33.849906,Wildfire,305f30f5-622d-4c55-8813-45ffbc15aed0,https://www.fire.ca.gov/incidents/2019/11/1/sobrante-fire/,2019-11-01T08:55:00Z,01/11/19,01/11/19,N,TRUE,FALSE,CA
Ranch Fire,TRUE,2019-11-18T08:28:54Z,11,2019,Tehama,Tehama,2534,100,,"Cooperating Agencies: California Department of Corrections, Tehama County Sheriffs Department, Bureau of Land Management, Tehama County Fire Dept. El Camino Co. 9, Mendocino National Forest, CHP, California Office of Emergency Services, Tehama County Public Works",-122.637837,40.036379,Wildfire,69d98a94-4980-4dc0-b388-61c37c635f32,https://www.fire.ca.gov/incidents/2019/11/3/ranch-fire/,2019-11-14T18:02:00Z,14/11/19,03/11/19,N,TRUE,FALSE,CA
Eagle Fire,TRUE,2019-11-14T18:26:01Z,11,2019,Lake,Lake,75,100,,,-122.496548,39.100408,Wildfire,600d608d-6279-435d-bc9b-99aacaa5e80f,https://www.fire.ca.gov/incidents/2019/11/5/eagle-fire/,2019-11-06T18:30:00Z,06/11/19,05/11/19,N,TRUE,FALSE,CA
Foothills Fire,TRUE,2019-11-25T20:31:36Z,11,2019,Placer,Placer,355,100,,,-121.325842,38.838992,Wildfire,77d64e4c-a50f-4f4d-a750-e6a6f0ddadc9,https://www.fire.ca.gov/incidents/2019/11/25/foothills-fire/,,,25/11/19,N,TRUE,FALSE,CA
Cashe Fire ,TRUE,2019-12-03T16:35:20Z,11,2019,Yolo,Yolo,,,,,-121.729691,38.734634,Wildfire,9c26f915-1b33-422d-b30a-9eb4da6fd729,https://www.fire.ca.gov/incidents/2019/11/25/cashe-fire/,,,25/11/19,N,FALSE,FALSE,CA
Cave Fire (No Longer a CAL FIRE Incident),TRUE,2019-12-16T08:23:04Z,11,2019,Santa Barbara,Santa Barbara,3126,100,,"Santa Barbara County Fire Department, CAL FIRE San Luis Obispo Unit",-119.785,34.5025,Wildfire,7555692b-f672-4660-8f15-d0dab068a193,https://www.fire.ca.gov/incidents/2019/11/25/cave-fire-no-longer-a-cal-fire-incident/,2019-12-14T08:22:00Z,14/12/19,25/11/19,N,FALSE,FALSE,CA
Bear Fire ,TRUE,2020-02-16T09:24:05Z,2,2020,Humboldt,Humboldt,15,100,,,-123.6378411,40.511092,Wildfire,94f20083-2412-4058-bc16-afa6b45c3935,https://www.fire.ca.gov/incidents/2020/2/15/bear-fire/,,,15/02/20,N,TRUE,FALSE,CA
Antelope Fire,TRUE,2020-02-24T14:41:27Z,2,2020,Sierra,Sierra,102,100,,,-120.3291855,39.6923001,Wildfire,c9bb59f7-be32-4296-8c11-3f1233116827,https://www.fire.ca.gov/incidents/2020/2/17/antelope-fire/,2020-02-20T14:40:00Z,20/02/20,17/02/20,N,FALSE,FALSE,CA
Beegum Fire,TRUE,2020-02-24T14:32:24Z,2,2020,Tehama,Tehama,75,100,,,-122.8472222,40.33583333,Wildfire,f6e7a62d-4796-452d-8e41-66ed1aef6d63,https://www.fire.ca.gov/incidents/2020/2/23/beegum-fire/,2020-02-24T14:32:00Z,24/02/20,23/02/20,N,TRUE,FALSE,CA
Wood Fire,TRUE,2020-02-24T14:45:55Z,2,2020,Lassen,Lassen,57,100,,Bureau of Land Management,-120.49392,40.62155,Wildfire,edd2012d-0574-46a1-97d5-9ca42e7c5912,https://www.fire.ca.gov/incidents/2020/2/23/wood-fire/,2020-02-23T14:45:00Z,23/02/20,23/02/20,N,FALSE,FALSE,CA
Baseball Fire,TRUE,2020-03-09T11:22:07Z,2,2020,"Glenn, Mendocino",Glenn,211,100,,Mendocino National Forest ,-122.9411111,39.75638899,Wildfire,ad9ab6b9-53ed-417c-a490-6b594974f110,https://www.fire.ca.gov/incidents/2020/2/25/baseball-fire/,2020-03-03T11:21:00Z,03/03/20,25/02/20,N,FALSE,FALSE,CA
Grizzly Fire,TRUE,2020-03-05T07:27:29Z,3,2020,Glenn,Glenn,154,100,,,-122.384532,39.774968,Wildfire,405d5f3f-66c9-4b69-8660-82780fa582b5,https://www.fire.ca.gov/incidents/2020/3/2/grizzly-fire/,2020-03-05T07:26:00Z,05/03/20,02/03/20,N,TRUE,FALSE,CA
Mann Fire,TRUE,2020-03-06T20:15:27Z,3,2020,Riverside,Riverside,180,100,,CAL FIRE/ Riverside County Fire Department,-117.51793,33.96957,Wildfire,e1298aaa-1337-412e-ba09-7b29e87dad8b,https://www.fire.ca.gov/incidents/2020/3/3/mann-fire/,,,03/03/20,N,TRUE,FALSE,CA
Baker Fire,TRUE,2020-03-18T10:48:19Z,3,2020,Yuba,Yuba,,,,Tahoe National Forest ,-121.12381,39.45493,Wildfire,7411452c-1613-4e4f-afe6-865db0c476c4,https://www.fire.ca.gov/incidents/2020/3/3/baker-fire/,,,03/03/20,N,FALSE,FALSE,CA
South Main Fire,TRUE,2020-03-09T11:20:45Z,3,2020,Riverside,Riverside,20,100,,,-117.40906,33.65263,Wildfire,083f1638-4369-410f-9b57-d53cfaa938f7,https://www.fire.ca.gov/incidents/2020/3/6/south-main-fire/,,,06/03/20,N,TRUE,FALSE,CA
Carter Fire ,TRUE,2020-04-20T13:51:38Z,4,2020,Imperial,Imperial,275,100,,Imperial County Fire Departmant,-115.5865,32.93432,Wildfire,a87d4713-817a-47ac-9fa5-427c474cf9a5,https://www.fire.ca.gov/incidents/2020/4/4/carter-fire/,2020-04-12T13:51:00Z,12/04/20,04/04/20,N,FALSE,FALSE,CA
Red Fire ,TRUE,2020-04-26T09:53:40Z,4,2020,Tehama,Tehama,26,100,,,-122.43905,40.09554,Wildfire,3eff88c0-89ee-4abe-8f6d-f74b90c42f30,https://www.fire.ca.gov/incidents/2020/4/23/red-fire/,2020-04-24T09:53:00Z,24/04/20,23/04/20,N,TRUE,FALSE,CA
Bar Fire,TRUE,2020-05-01T16:49:57Z,4,2020,Trinity,Trinity,55,100,,,-122.97693,40.63442,Wildfire,4b1b0f5b-a4f9-4965-ad6a-029c9d89c68c,https://www.fire.ca.gov/incidents/2020/4/25/bar-fire/,,,25/04/20,N,TRUE,FALSE,CA
Byron Fire,TRUE,2020-04-27T20:34:21Z,4,2020,Contra Costa,Contra Costa,47,100,,Contra Costa Fire Protection District,-121.595225,37.82066,Wildfire,18b88d88-2c76-41cb-9b07-5c9dda8f56d9,https://www.fire.ca.gov/incidents/2020/4/27/byron-fire/,2020-04-27T20:33:00Z,27/04/20,27/04/20,N,FALSE,FALSE,CA
Interstate 5 Fire,TRUE,2020-05-07T13:31:33Z,5,2020,Kings,Kings,2060,100,,Kings County Fire Department,-120.106407,36.075003,Wildfire,2dac9fb4-1c2a-405a-93be-92ed7788a1d2,https://www.fire.ca.gov/incidents/2020/5/3/interstate-5-fire/,2020-05-03T13:31:00Z,03/05/20,03/05/20,N,FALSE,FALSE,CA
Hollister Fire,TRUE,2020-05-18T13:50:33Z,5,2020,Santa Barbara,Santa Barbara,156,100,Forward spread has stopped,Santa Barbara County Fire Department,-120.29379,34.47438,Wildfire,d0dbf515-0e04-42d9-a46b-8ea21d18374a,https://www.fire.ca.gov/incidents/2020/5/7/hollister-fire/,2020-05-09T13:50:00Z,09/05/20,07/05/20,N,FALSE,FALSE,CA
Candy Fire,TRUE,2020-07-24T15:35:00Z,5,2020,Butte,Butte,17,100,,CAL FIRE/Butte County Fire,-121.47273,39.42208,Wildfire,9a8425a9-f3ba-4afe-82d2-d9a9776959aa,https://www.fire.ca.gov/incidents/2020/5/8/candy-fire/,2020-05-08T15:21:00Z,08/05/20,08/05/20,N,FALSE,FALSE,CA
Gilman Fire,TRUE,2020-05-19T12:01:22Z,5,2020,Riverside,Riverside,20,100,,CAL FIRE / Riverside County Fire ,-117.024114,33.861054,Wildfire,3788f0dd-0d61-4458-95a2-ebda03b815b2,https://www.fire.ca.gov/incidents/2020/5/18/gilman-fire/,2020-05-18T18:11:00Z,18/05/20,18/05/20,N,TRUE,FALSE,CA
Acres Fire,TRUE,2020-05-21T19:20:59Z,5,2020,Madera,Madera,152,100,,,-119.982359,37.11715,Wildfire,0fa5653a-c3c8-4aad-84ce-8d1dd74f211b,https://www.fire.ca.gov/incidents/2020/5/21/acres-fire/,,,21/05/20,N,FALSE,FALSE,CA
Spanish Fire ,TRUE,2020-05-23T14:42:38Z,5,2020,Napa,Napa,20,100,,,-122.403634,38.697834,Wildfire,adbbc326-9f9a-434d-b18b-67a44f3906e5,https://www.fire.ca.gov/incidents/2020/5/22/spanish-fire/,2020-05-23T14:00:00Z,23/05/20,22/05/20,N,FALSE,FALSE,CA
Range Fire,TRUE,2020-05-28T08:23:28Z,5,2020,San Luis Obispo,San Luis Obispo,5000,100,"The Range Fire started May 27, 2020 near Range M22 Camp Roberts Military Reserve, north of San Luis Obispo in San Luis Obispo County.",Department of Defense,-120.70524,35.34237,Wildfire,53d70cde-ef0f-49c1-80a9-dc306a8cc043,https://www.fire.ca.gov/incidents/2020/5/27/range-fire/,2020-05-28T06:45:00Z,28/05/20,27/05/20,N,FALSE,FALSE,CA
Harley Fire,TRUE,2020-05-28T21:18:24Z,5,2020,Riverside,Riverside,60,100,,,-117.34934,33.83167,Wildfire,57f40970-22b5-4d75-a8f2-2482a18f5bca,https://www.fire.ca.gov/incidents/2020/5/28/harley-fire/,2020-05-28T20:30:00Z,28/05/20,28/05/20,N,TRUE,FALSE,CA
Creek Fire,TRUE,2020-05-30T18:06:45Z,5,2020,Contra Costa,Contra Costa,60,50,,,-86.8616,35.9994,Wildfire,0e1e69d4-cb59-4228-8c55-f18e6b5ad71c,https://www.fire.ca.gov/incidents/2020/5/30/creek-fire/,,,30/05/20,N,TRUE,FALSE,CA
Scorpion Fire,TRUE,2020-06-01T18:06:04Z,5,2020,Santa Barbara,Santa Barbara,1395,100,,Channel Islands National Park,-119.74577,34.01389,Wildfire,7a979a96-aeab-4afd-b55f-532882f36a6b,https://www.fire.ca.gov/incidents/2020/5/31/scorpion-fire/,,,31/05/20,N,FALSE,FALSE,CA
Acres Fire,TRUE,2020-06-01T17:30:29Z,6,2020,Madera,Madera,237,100,,,-119.93221,37.11806,Wildfire,8ad07f5d-c8eb-43c3-94d5-547ee9c0e5cd,https://www.fire.ca.gov/incidents/2020/6/1/acres-fire/,,,01/06/20,N,TRUE,FALSE,CA
Amoruso Fire,TRUE,2020-06-01T16:44:41Z,6,2020,Placer,Placer,650,100,,,-121.390862,38.824371,Wildfire,a47ae21e-d488-4978-ade9-aeed0db63fa6,https://www.fire.ca.gov/incidents/2020/6/1/amoruso-fire/,,,01/06/20,N,TRUE,FALSE,CA
Nash Fire,TRUE,2020-06-01T19:10:03Z,6,2020,Mendocino,Mendocino,10,100,,,-123.48018,39.1296,Wildfire,0b723ec6-680d-464b-ba30-b444506ceb44,https://www.fire.ca.gov/incidents/2020/6/1/nash-fire/,,,01/06/20,N,FALSE,FALSE,CA
Horn Fire ,TRUE,2020-06-02T18:33:56Z,6,2020,Lassen,Lassen,37,100,,,-120.288882,40.809323,Wildfire,0eca3343-e9f9-4d09-9fc3-95ab90b153ae,https://www.fire.ca.gov/incidents/2020/6/2/horn-fire/,2020-06-02T18:33:00Z,02/06/20,02/06/20,N,FALSE,FALSE,CA
Smoketree Fire,TRUE,2020-06-17T08:35:01Z,6,2020,Riverside,Riverside,129,100,,,-116.524014,33.782532,Wildfire,94b147a7-68ac-4e60-ba42-81fce8facd30,https://www.fire.ca.gov/incidents/2020/6/2/smoketree-fire/,2020-06-07T08:34:00Z,07/06/20,02/06/20,N,FALSE,FALSE,CA
Wildlife Fire,TRUE,2020-06-10T09:27:21Z,6,2020,Solano,Solano,300,100,,,-122.042199,38.232281,Wildfire,2672d8d0-6523-40da-ae4e-6ae6d48e810a,https://www.fire.ca.gov/incidents/2020/6/3/wildlife-fire/,2020-06-04T09:26:00Z,04/06/20,03/06/20,N,FALSE,FALSE,CA
Silver Fire,TRUE,2020-06-04T17:37:30Z,6,2020,Santa Clara,Santa Clara,19,100,,,-121.726223,37.329163,Wildfire,0416a81f-0a17-4835-b05e-fe59a6e7379a,https://www.fire.ca.gov/incidents/2020/6/4/silver-fire/,,,04/06/20,N,FALSE,FALSE,CA
Brock Fire,TRUE,2020-06-10T07:31:01Z,6,2020,Shasta,Shasta,15,100,,,-122.097933,40.837885,Wildfire,a5085c95-252d-4d1c-9e8a-6657a74b7ed5,https://www.fire.ca.gov/incidents/2020/6/4/brock-fire/,2020-06-04T07:30:00Z,04/06/20,04/06/20,N,FALSE,FALSE,CA
Colleen Fire,TRUE,2020-06-07T07:43:06Z,6,2020,Santa Clara,Santa Clara,126,100,Evacuations in progress,City of San Jose,-121.851895,37.229703,Wildfire,3837f75a-208d-41d0-8d89-5719a11912ef,https://www.fire.ca.gov/incidents/2020/6/4/colleen-fire/,2020-06-07T07:42:00Z,07/06/20,04/06/20,N,FALSE,FALSE,CA
Karchner Fire,TRUE,2020-06-05T12:33:42Z,6,2020,Placer,Placer,39,100,,,-121.340239,38.98487,Wildfire,57a6f6b7-eba1-4ed7-ba7b-6b078b06731d,https://www.fire.ca.gov/incidents/2020/6/5/karchner-fire/,2020-06-05T12:32:00Z,05/06/20,05/06/20,N,TRUE,FALSE,CA
Lakeville Fire,TRUE,2020-06-06T18:39:42Z,6,2020,Sonoma,Sonoma,141,100,,,-122.549816,38.224849,Wildfire,db5ad2e7-dc3d-41f2-91b4-4019857ee51e,https://www.fire.ca.gov/incidents/2020/6/5/lakeville-fire/,2020-06-06T18:37:00Z,06/06/20,05/06/20,N,TRUE,FALSE,CA
McGary Fire ,TRUE,2020-06-10T15:11:25Z,6,2020,Solano,Solano,79,100,,Cordelia Fire Department,-122.156313,38.196893,Wildfire,5698ae57-d61f-421b-8b75-623e9aa6debb,https://www.fire.ca.gov/incidents/2020/6/5/mcgary-fire/,2020-06-05T15:10:00Z,05/06/20,05/06/20,N,FALSE,FALSE,CA
